,alert_id,event_time,asset_id,date
1012,Y7cWwyAi30w,2019-06-11 00:19:51,bItrl9s,2019-06-11
1013,Y7cWwyAi30w,2019-06-11 00:19:51,I1dABwR,2019-06-11
1014,Y7cWwyAi30w,2019-06-11 00:19:51,D0oy820,2019-06-11
1015,Y7cWwyAi30w,2019-06-12 09:02:31,njIUGII,2019-06-12
1016,Y7cWwyAi30w,2019-06-12 09:02:31,SVcn0R4,2019-06-12
1017,Y7cWwyAi30w,2019-06-12 09:02:31,TNv3FkZ,2019-06-12
1018,Y7cWwyAi30w,2019-06-12 09:02:31,1B2uyQx,2019-06-12
1019,Y7cWwyAi30w,2019-06-13 02:41:20,hduLqgl,2019-06-13
1020,Y7cWwyAi30w,2019-06-13 02:41:20,LJ9nyMc,2019-06-13
1021,Y7cWwyAi30w,2019-06-14 13:53:22,Jj7BzlD,2019-06-14
1022,Y7cWwyAi30w,2019-06-15 03:10:17,u25V0uy,2019-06-15
1023,Y7cWwyAi30w,2019-06-15 03:10:17,dh3ofuf,2019-06-15
1024,Y7cWwyAi30w,2019-06-15 03:10:17,4jaxHXu,2019-06-15
1025,Y7cWwyAi30w,2019-06-15 03:10:17,gMg3HNL,2019-06-15
1026,Y7cWwyAi30w,2019-06-17 11:08:32,k2W4KoI,2019-06-17
1027,Y7cWwyAi30w,2019-06-17 11:08:32,57V0kgJ,2019-06-17
1028,Y7cWwyAi30w,2019-06-17 11:08:32,ih7jaRm,2019-06-17
1029,Y7cWwyAi30w,2019-06-18 21:33:05,nqLAEAU,2019-06-18
1030,Y7cWwyAi30w,2019-06-18 21:33:05,P4gt873,2019-06-18
1031,Y7cWwyAi30w,2019-06-18 21:33:05,fZVf7Gs,2019-06-18
1032,YWG6P8N45eQ,2019-06-11 13:35:44,bcCiprv,2019-06-11
1033,YWG6P8N45eQ,2019-06-11 13:35:44,ylKOnAY,2019-06-11
1034,YWG6P8N45eQ,2019-06-11 13:35:44,VSTm7Eo,2019-06-11
1035,YWG6P8N45eQ,2019-06-11 13:35:44,cMuwlsY,2019-06-11
1036,YWG6P8N45eQ,2019-06-12 07:46:17,eb95MtR,2019-06-12
1037,YWG6P8N45eQ,2019-06-13 10:17:18,sA9usu6,2019-06-13
1038,YWG6P8N45eQ,2019-06-13 10:17:18,OKvxnPJ,2019-06-13
1039,YWG6P8N45eQ,2019-06-14 02:38:36,rFfDVDw,2019-06-14
1040,YWG6P8N45eQ,2019-06-14 02:38:36,usNFR9J,2019-06-14
1041,YWG6P8N45eQ,2019-06-14 02:38:36,zCGSVFB,2019-06-14
1042,YWG6P8N45eQ,2019-06-14 02:38:36,Msl6TfY,2019-06-14
1043,YWG6P8N45eQ,2019-06-17 08:00:11,ObMhErN,2019-06-17
1044,YWG6P8N45eQ,2019-06-17 08:00:11,chOpuc5,2019-06-17
1045,YWG6P8N45eQ,2019-06-17 08:00:11,S4bNIlM,2019-06-17
1046,YWG6P8N45eQ,2019-06-17 08:00:11,jWBEvmo,2019-06-17
1047,YWG6P8N45eQ,2019-06-17 08:00:11,RKUAStD,2019-06-17
1048,YWG6P8N45eQ,2019-06-18 10:56:32,FxsrUb6,2019-06-18
1049,YWG6P8N45eQ,2019-06-18 10:56:32,xt8pSG2,2019-06-18
1050,YWG6P8N45eQ,2019-06-18 10:56:32,CU7OVUo,2019-06-18
1051,YgCI2UmvDhe,2019-06-10 02:43:52,umpiqar,2019-06-10
1052,YgCI2UmvDhe,2019-06-10 02:43:52,iwePSOa,2019-06-10
1053,YgCI2UmvDhe,2019-06-10 02:43:52,sdxHJ1p,2019-06-10
1054,YgCI2UmvDhe,2019-06-10 02:43:52,irc8dsE,2019-06-10
1055,YgCI2UmvDhe,2019-06-10 02:43:52,XaKoY3L,2019-06-10
1056,YgCI2UmvDhe,2019-06-11 15:08:40,q09Cd7W,2019-06-11
1057,YgCI2UmvDhe,2019-06-11 15:08:40,JaU5TDB,2019-06-11
1058,YgCI2UmvDhe,2019-06-12 08:31:50,cfriUbK,2019-06-12
1059,YgCI2UmvDhe,2019-06-12 08:31:50,Br2lDai,2019-06-12
1060,YgCI2UmvDhe,2019-06-12 08:31:50,hOjBSgk,2019-06-12
1061,YgCI2UmvDhe,2019-06-12 08:31:50,2yGsKRU,2019-06-12
1062,YgCI2UmvDhe,2019-06-13 08:27:42,4KG0iL9,2019-06-13
1063,YgCI2UmvDhe,2019-06-13 08:27:42,ITprjx5,2019-06-13
1064,YgCI2UmvDhe,2019-06-13 08:27:42,0i65ydK,2019-06-13
1065,YgCI2UmvDhe,2019-06-13 08:27:42,nrdrPeJ,2019-06-13
1066,YgCI2UmvDhe,2019-06-13 08:27:42,zRstrjB,2019-06-13
1067,YgCI2UmvDhe,2019-06-14 10:05:26,p67zEjL,2019-06-14
1068,YgCI2UmvDhe,2019-06-14 10:05:26,fi4Ca14,2019-06-14
1069,YgCI2UmvDhe,2019-06-14 10:05:26,qqgvkhH,2019-06-14
1070,YgCI2UmvDhe,2019-06-15 16:11:47,1GUsDAu,2019-06-15
1071,YgCI2UmvDhe,2019-06-15 16:11:47,3OzZgb4,2019-06-15
1072,YgCI2UmvDhe,2019-06-17 10:38:41,PG9M2zW,2019-06-17
1073,YgCI2UmvDhe,2019-06-17 10:38:41,56N9LN5,2019-06-17
1074,YgCI2UmvDhe,2019-06-18 09:11:27,8XTVlU7,2019-06-18
1075,YgCI2UmvDhe,2019-06-18 09:11:27,4fsayRG,2019-06-18
1076,YgCI2UmvDhe,2019-06-18 09:11:27,uzD9yZ1,2019-06-18
1077,YgCI2UmvDhe,2019-06-18 09:11:27,QX7tPlN,2019-06-18
1078,YgCI2UmvDhe,2019-06-18 09:11:27,r0e80D7,2019-06-18
1079,YqxeNT2b1WJ,2019-06-10 00:53:26,PCKkjgY,2019-06-10
1080,YqxeNT2b1WJ,2019-06-10 00:53:26,W23dmp5,2019-06-10
1081,YqxeNT2b1WJ,2019-06-11 09:44:43,kPao2qc,2019-06-11
1082,YqxeNT2b1WJ,2019-06-12 09:10:25,gk0R2nd,2019-06-12
1083,YqxeNT2b1WJ,2019-06-12 09:10:25,Ngnoq5J,2019-06-12
1084,YqxeNT2b1WJ,2019-06-12 09:10:25,aldoW65,2019-06-12
1085,YqxeNT2b1WJ,2019-06-12 09:10:25,lqGN7SH,2019-06-12
1086,YqxeNT2b1WJ,2019-06-13 08:43:46,p8DxGuh,2019-06-13
1087,YqxeNT2b1WJ,2019-06-13 08:43:46,uJC0YSE,2019-06-13
1088,YqxeNT2b1WJ,2019-06-13 08:43:46,Sdk01J8,2019-06-13
1089,YqxeNT2b1WJ,2019-06-13 08:43:46,nm8VU4t,2019-06-13
1090,YqxeNT2b1WJ,2019-06-13 08:43:46,unwkeTd,2019-06-13
1091,YqxeNT2b1WJ,2019-06-14 21:38:58,nzoFXGg,2019-06-14
1092,YqxeNT2b1WJ,2019-06-15 05:20:21,HRBaVIk,2019-06-15
1093,YqxeNT2b1WJ,2019-06-17 12:15:49,XfrUDiG,2019-06-17
1094,YqxeNT2b1WJ,2019-06-17 12:15:49,XPB1sqp,2019-06-17
1095,YqxeNT2b1WJ,2019-06-17 12:15:49,ALJRmyN,2019-06-17
1096,YqxeNT2b1WJ,2019-06-17 12:15:49,5co9obA,2019-06-17
1097,YqxeNT2b1WJ,2019-06-17 12:15:49,NpOLnPa,2019-06-17
1098,YzfYeIz55BB,2019-06-10 13:58:48,a3IrFrN,2019-06-10
1099,YzfYeIz55BB,2019-06-10 13:58:48,vDjlSx5,2019-06-10
1100,YzfYeIz55BB,2019-06-10 13:58:48,1G7lKVv,2019-06-10
1101,YzfYeIz55BB,2019-06-11 23:17:40,lhsaAhp,2019-06-11
1102,YzfYeIz55BB,2019-06-11 23:17:40,jFT1OLG,2019-06-11
1103,YzfYeIz55BB,2019-06-11 23:17:40,dvGQ9pX,2019-06-11
1104,YzfYeIz55BB,2019-06-11 23:17:40,k6AwuI4,2019-06-11
1105,YzfYeIz55BB,2019-06-11 23:17:40,Ym1nLaP,2019-06-11
1106,YzfYeIz55BB,2019-06-12 05:08:36,wlQPA7a,2019-06-12
1107,YzfYeIz55BB,2019-06-12 05:08:36,gFJZeR4,2019-06-12
1108,YzfYeIz55BB,2019-06-13 08:37:04,U2nGmAP,2019-06-13
1109,YzfYeIz55BB,2019-06-13 08:37:04,1lem0wK,2019-06-13
1110,YzfYeIz55BB,2019-06-14 01:53:57,0oxwmka,2019-06-14
1111,YzfYeIz55BB,2019-06-14 01:53:57,p8Jsnzw,2019-06-14
1112,YzfYeIz55BB,2019-06-16 11:47:57,aqoKaW0,2019-06-16
1113,YzfYeIz55BB,2019-06-16 11:47:57,AtnAPII,2019-06-16
1114,YzfYeIz55BB,2019-06-16 11:47:57,fa4wg6L,2019-06-16
1115,YzfYeIz55BB,2019-06-16 11:47:57,AkphHhz,2019-06-16
1116,YzfYeIz55BB,2019-06-16 11:47:57,tFqQyaK,2019-06-16
1117,YzfYeIz55BB,2019-06-17 14:38:44,GkYJzcp,2019-06-17
1118,YzfYeIz55BB,2019-06-17 14:38:44,5w0uJq3,2019-06-17
1119,YzfYeIz55BB,2019-06-17 14:38:44,aFKG6ye,2019-06-17
1120,YzfYeIz55BB,2019-06-17 14:38:44,3hlvSUA,2019-06-17
1121,ZFtpDbRGwpR,2019-06-10 04:08:00,SWhPZO5,2019-06-10
1122,ZFtpDbRGwpR,2019-06-10 04:08:00,aJf53K2,2019-06-10
1123,ZFtpDbRGwpR,2019-06-10 04:08:00,XT660rg,2019-06-10
1124,ZFtpDbRGwpR,2019-06-10 04:08:00,u3UWzeQ,2019-06-10
1125,ZFtpDbRGwpR,2019-06-11 06:56:57,R7hazQ7,2019-06-11
1126,ZFtpDbRGwpR,2019-06-11 06:56:57,2ZHPyim,2019-06-11
1127,ZFtpDbRGwpR,2019-06-11 06:56:57,HCcaz9d,2019-06-11
1128,ZFtpDbRGwpR,2019-06-11 06:56:57,Pnz3clg,2019-06-11
1129,ZFtpDbRGwpR,2019-06-11 06:56:57,UHNHSeo,2019-06-11
1130,ZFtpDbRGwpR,2019-06-12 18:55:18,AXWuMdG,2019-06-12
1131,ZFtpDbRGwpR,2019-06-14 08:45:25,yrXs60u,2019-06-14
1132,ZFtpDbRGwpR,2019-06-14 08:45:25,dhYMTHl,2019-06-14
1133,ZFtpDbRGwpR,2019-06-14 08:45:25,XX7vgz7,2019-06-14
1134,ZFtpDbRGwpR,2019-06-16 00:53:03,SUiywWF,2019-06-16
1135,ZFtpDbRGwpR,2019-06-16 00:53:03,dR9ee8Q,2019-06-16
1136,ZFtpDbRGwpR,2019-06-16 00:53:03,l1bwo9o,2019-06-16
1137,Za6H30LVAdt,2019-06-11 20:19:00,lzp3Tmv,2019-06-11
1138,Za6H30LVAdt,2019-06-11 20:19:00,H9O9gZf,2019-06-11
1139,Za6H30LVAdt,2019-06-11 20:19:00,v7Zrqdh,2019-06-11
1140,Za6H30LVAdt,2019-06-12 03:13:03,S6lSU08,2019-06-12
1141,Za6H30LVAdt,2019-06-12 03:13:03,my2ZE1w,2019-06-12
1142,Za6H30LVAdt,2019-06-12 03:13:03,GGazIbK,2019-06-12
1143,Za6H30LVAdt,2019-06-12 03:13:03,5TV168z,2019-06-12
1144,Za6H30LVAdt,2019-06-13 13:25:11,24GKzbN,2019-06-13
1145,Za6H30LVAdt,2019-06-13 13:25:11,c3Fbbud,2019-06-13
1146,Za6H30LVAdt,2019-06-13 13:25:11,MyluDZX,2019-06-13
1147,Za6H30LVAdt,2019-06-13 13:25:11,FBHwGTw,2019-06-13
1148,Za6H30LVAdt,2019-06-13 13:25:11,1njjGTc,2019-06-13
1149,Za6H30LVAdt,2019-06-14 04:26:43,wgHhliO,2019-06-14
1150,Za6H30LVAdt,2019-06-14 04:26:43,O8BrzJx,2019-06-14
1151,Za6H30LVAdt,2019-06-16 15:39:22,W4raG6K,2019-06-16
1152,Za6H30LVAdt,2019-06-17 01:25:33,7ldSiOf,2019-06-17
1153,Za6H30LVAdt,2019-06-17 01:25:33,KUVGWum,2019-06-17
1154,Za6H30LVAdt,2019-06-17 01:25:33,xC4fWYp,2019-06-17
1155,Za6H30LVAdt,2019-06-17 01:25:33,BWIr0uD,2019-06-17
1156,Za6H30LVAdt,2019-06-17 01:25:33,1fPD84b,2019-06-17
1157,Za6H30LVAdt,2019-06-18 10:22:15,WVNoxBa,2019-06-18
1158,Za6H30LVAdt,2019-06-18 10:22:15,t7sebPT,2019-06-18
1159,Za6H30LVAdt,2019-06-18 10:22:15,WbNYgFJ,2019-06-18
1160,Za6H30LVAdt,2019-06-18 10:22:15,AUOjiwK,2019-06-18
1161,Zuo4OWw2Sk0,2019-06-10 14:09:10,2e5hqSk,2019-06-10
1162,Zuo4OWw2Sk0,2019-06-10 14:09:10,U9Yd8a8,2019-06-10
1163,Zuo4OWw2Sk0,2019-06-12 17:37:11,7gYJ0qE,2019-06-12
1164,Zuo4OWw2Sk0,2019-06-13 09:55:46,dmv31LH,2019-06-13
1165,Zuo4OWw2Sk0,2019-06-13 09:55:46,iy9ZmUS,2019-06-13
1166,Zuo4OWw2Sk0,2019-06-14 17:40:11,ya5JhXU,2019-06-14
1167,Zuo4OWw2Sk0,2019-06-14 17:40:11,K80rp1k,2019-06-14
1168,Zuo4OWw2Sk0,2019-06-14 17:40:11,IOBSgXq,2019-06-14
1169,Zuo4OWw2Sk0,2019-06-14 17:40:11,UyhTHbh,2019-06-14
1170,Zuo4OWw2Sk0,2019-06-14 17:40:11,T0hCFMW,2019-06-14
1171,Zuo4OWw2Sk0,2019-06-17 11:25:05,WBr3ouR,2019-06-17
1172,Zuo4OWw2Sk0,2019-06-17 11:25:05,HJRPnPU,2019-06-17
1173,Zuo4OWw2Sk0,2019-06-17 11:25:05,rYtqLE3,2019-06-17
1174,Zuo4OWw2Sk0,2019-06-18 07:25:18,XjqnW3F,2019-06-18
1175,Zuo4OWw2Sk0,2019-06-18 07:25:18,VzusELm,2019-06-18
1176,aGYNCmS1qwf,2019-06-10 01:00:43,xOuB7Mf,2019-06-10
1177,aGYNCmS1qwf,2019-06-10 01:00:43,VgbKEy2,2019-06-10
1178,aGYNCmS1qwf,2019-06-11 08:30:06,3XgJtKA,2019-06-11
1179,aGYNCmS1qwf,2019-06-12 22:09:26,OCLFZXx,2019-06-12
1180,aGYNCmS1qwf,2019-06-12 22:09:26,7Zvq3O1,2019-06-12
1181,aGYNCmS1qwf,2019-06-14 03:10:24,bj3bt24,2019-06-14
1182,aGYNCmS1qwf,2019-06-14 03:10:24,pJLLHnL,2019-06-14
1183,aGYNCmS1qwf,2019-06-14 03:10:24,wVz9qni,2019-06-14
1184,aGYNCmS1qwf,2019-06-14 03:10:24,bVeLVvh,2019-06-14
1185,aGYNCmS1qwf,2019-06-15 07:16:33,XBNflnI,2019-06-15
1186,aGYNCmS1qwf,2019-06-15 07:16:33,KFCmKSI,2019-06-15
1187,aGYNCmS1qwf,2019-06-15 07:16:33,7FXu2vR,2019-06-15
1188,aGYNCmS1qwf,2019-06-18 00:51:51,aqZT2UL,2019-06-18
1189,aGYNCmS1qwf,2019-06-18 00:51:51,LsHMb2O,2019-06-18
1190,aGYNCmS1qwf,2019-06-18 00:51:51,oIWyArO,2019-06-18
1191,aGYNCmS1qwf,2019-06-18 00:51:51,VbHWJUf,2019-06-18
1192,aGYNCmS1qwf,2019-06-18 00:51:51,BPvfp6b,2019-06-18
1193,bMyqknj909n,2019-06-10 23:26:20,LOCv7yo,2019-06-10
1194,bMyqknj909n,2019-06-10 23:26:20,MmfpPFf,2019-06-10
1195,bMyqknj909n,2019-06-11 01:43:51,ymQWtyu,2019-06-11
1196,bMyqknj909n,2019-06-12 03:36:39,TJvo16X,2019-06-12
1197,bMyqknj909n,2019-06-12 03:36:39,M6Mz8VE,2019-06-12
1198,bMyqknj909n,2019-06-12 03:36:39,PsqmDz6,2019-06-12
1199,bMyqknj909n,2019-06-13 06:42:54,a9TJEc9,2019-06-13
1200,bMyqknj909n,2019-06-16 22:31:06,nsgzipC,2019-06-16
1201,bMyqknj909n,2019-06-16 22:31:06,vwEmo0O,2019-06-16
1202,bMyqknj909n,2019-06-17 03:28:46,GzHy9zj,2019-06-17
1203,bMyqknj909n,2019-06-17 03:28:46,SRu8R6I,2019-06-17
1204,bQ47rjwQA8Z,2019-06-10 05:14:44,bfZuz15,2019-06-10
1205,bQ47rjwQA8Z,2019-06-10 05:14:44,CfbeBFc,2019-06-10
1206,bQ47rjwQA8Z,2019-06-10 05:14:44,ldAEbW4,2019-06-10
1207,bQ47rjwQA8Z,2019-06-11 08:47:11,ZH4GDr6,2019-06-11
1208,bQ47rjwQA8Z,2019-06-11 08:47:11,RgaGTP1,2019-06-11
1209,bQ47rjwQA8Z,2019-06-11 08:47:11,uIBrRgq,2019-06-11
1210,bQ47rjwQA8Z,2019-06-12 00:53:34,Dovskit,2019-06-12
1211,bQ47rjwQA8Z,2019-06-12 00:53:34,QlzjTF0,2019-06-12
1212,bQ47rjwQA8Z,2019-06-13 01:44:15,LpKezpj,2019-06-13
1213,bQ47rjwQA8Z,2019-06-13 01:44:15,VVp80x6,2019-06-13
1214,bQ47rjwQA8Z,2019-06-14 03:03:22,Fe16lcV,2019-06-14
1215,bQ47rjwQA8Z,2019-06-15 21:26:56,UTxCV8N,2019-06-15
1216,bQ47rjwQA8Z,2019-06-15 21:26:56,RBqSGuk,2019-06-15
1217,bQ47rjwQA8Z,2019-06-15 21:26:56,d9uywj0,2019-06-15
1218,bQ47rjwQA8Z,2019-06-15 21:26:56,VwmEzvR,2019-06-15
1219,bQ47rjwQA8Z,2019-06-15 21:26:56,XP389mr,2019-06-15
1220,bQ47rjwQA8Z,2019-06-16 17:44:40,STn3rTF,2019-06-16
1221,bQ47rjwQA8Z,2019-06-16 17:44:40,q5si25Z,2019-06-16
1222,bQ47rjwQA8Z,2019-06-18 03:23:29,mce7m8f,2019-06-18
1223,bQ47rjwQA8Z,2019-06-18 03:23:29,wu9W9pZ,2019-06-18
1224,biXRQ1DEME2,2019-06-10 02:22:48,MapWgy4,2019-06-10
1225,biXRQ1DEME2,2019-06-11 00:34:51,qmE1wNg,2019-06-11
1226,biXRQ1DEME2,2019-06-11 00:34:51,gRsT7yA,2019-06-11
1227,biXRQ1DEME2,2019-06-11 00:34:51,VHmdrl9,2019-06-11
1228,biXRQ1DEME2,2019-06-11 00:34:51,OWVZxbs,2019-06-11
1229,biXRQ1DEME2,2019-06-13 04:39:11,yZMpghz,2019-06-13
1230,biXRQ1DEME2,2019-06-13 04:39:11,WQ9SLY7,2019-06-13
1231,biXRQ1DEME2,2019-06-14 09:20:14,4d7J1OK,2019-06-14
1232,biXRQ1DEME2,2019-06-14 09:20:14,4Uf66sj,2019-06-14
1233,biXRQ1DEME2,2019-06-15 15:21:31,2s6xWGq,2019-06-15
1234,biXRQ1DEME2,2019-06-15 15:21:31,xm2SFN0,2019-06-15
1235,cv1iTBJeHKF,2019-06-11 11:27:59,3iJ3xPn,2019-06-11
1236,cv1iTBJeHKF,2019-06-12 18:23:05,WqKB2Ah,2019-06-12
1237,cv1iTBJeHKF,2019-06-13 11:37:41,8FnBCp1,2019-06-13
1238,cv1iTBJeHKF,2019-06-13 11:37:41,syuo8N6,2019-06-13
1239,cv1iTBJeHKF,2019-06-15 12:09:52,oSoGWdW,2019-06-15
1240,cv1iTBJeHKF,2019-06-15 12:09:52,8c9xue8,2019-06-15
1241,cv1iTBJeHKF,2019-06-16 01:00:18,XRFLxBG,2019-06-16
1242,cv1iTBJeHKF,2019-06-16 01:00:18,Ljc5tp3,2019-06-16
1243,cv1iTBJeHKF,2019-06-16 01:00:18,uCF7RGo,2019-06-16
1244,cv1iTBJeHKF,2019-06-17 01:49:54,aYOPtw9,2019-06-17
1245,cv1iTBJeHKF,2019-06-17 01:49:54,pZt7NDR,2019-06-17
1246,cv1iTBJeHKF,2019-06-17 01:49:54,uBff08U,2019-06-17
1247,cv1iTBJeHKF,2019-06-17 01:49:54,t7ezFu6,2019-06-17
1248,cv1iTBJeHKF,2019-06-18 03:55:23,hqZzmn0,2019-06-18
1249,cv1iTBJeHKF,2019-06-18 03:55:23,yHoVQoA,2019-06-18
1250,czQwIHOzm03,2019-06-12 01:10:03,WbsKFGu,2019-06-12
1251,czQwIHOzm03,2019-06-12 01:10:03,ekG3XXE,2019-06-12
1252,czQwIHOzm03,2019-06-12 01:10:03,5Lfu0Qv,2019-06-12
1253,czQwIHOzm03,2019-06-12 01:10:03,a5aNkKA,2019-06-12
1254,czQwIHOzm03,2019-06-12 01:10:03,CSc8s1k,2019-06-12
1255,czQwIHOzm03,2019-06-13 20:12:33,8sO3gas,2019-06-13
1256,czQwIHOzm03,2019-06-14 02:58:53,zhWSp8J,2019-06-14
1257,czQwIHOzm03,2019-06-14 02:58:53,ngWFUHM,2019-06-14
1258,czQwIHOzm03,2019-06-15 10:12:07,4mV8HIU,2019-06-15
1259,czQwIHOzm03,2019-06-15 10:12:07,c3vhw7K,2019-06-15
1260,czQwIHOzm03,2019-06-15 10:12:07,vTTcWHv,2019-06-15
1261,czQwIHOzm03,2019-06-15 10:12:07,Rnlxp3a,2019-06-15
1262,czQwIHOzm03,2019-06-16 03:41:45,j2kOaQp,2019-06-16
1263,czQwIHOzm03,2019-06-16 03:41:45,MQNa64J,2019-06-16
1264,czQwIHOzm03,2019-06-16 03:41:45,8zjYrCG,2019-06-16
1265,czQwIHOzm03,2019-06-16 03:41:45,XCvITOk,2019-06-16
1266,czQwIHOzm03,2019-06-18 04:05:50,LLmpO8W,2019-06-18
1267,czQwIHOzm03,2019-06-18 04:05:50,5tgDd3G,2019-06-18
1268,czQwIHOzm03,2019-06-18 04:05:50,gVTT777,2019-06-18
1269,djBVUKLJdaU,2019-06-10 19:15:55,rDXVUZp,2019-06-10
1270,djBVUKLJdaU,2019-06-10 19:15:55,GKLWj73,2019-06-10
1271,djBVUKLJdaU,2019-06-10 19:15:55,XsnY6gd,2019-06-10
1272,djBVUKLJdaU,2019-06-10 19:15:55,ZgDAaPO,2019-06-10
1273,djBVUKLJdaU,2019-06-10 19:15:55,rcXLPpz,2019-06-10
1274,djBVUKLJdaU,2019-06-11 07:15:19,HsyHONJ,2019-06-11
1275,djBVUKLJdaU,2019-06-11 07:15:19,HxcQbDp,2019-06-11
1276,djBVUKLJdaU,2019-06-11 07:15:19,vk2xqNY,2019-06-11
1277,djBVUKLJdaU,2019-06-14 23:41:44,jMtkwGY,2019-06-14
1278,djBVUKLJdaU,2019-06-14 23:41:44,kyOsEnC,2019-06-14
1279,djBVUKLJdaU,2019-06-14 23:41:44,iuzOlbe,2019-06-14
1280,djBVUKLJdaU,2019-06-17 15:44:48,MuOimJO,2019-06-17
1281,djBVUKLJdaU,2019-06-17 15:44:48,PawomFY,2019-06-17
1282,djBVUKLJdaU,2019-06-17 15:44:48,akeHmkb,2019-06-17
1283,djBVUKLJdaU,2019-06-17 15:44:48,MQyCREp,2019-06-17
1284,djBVUKLJdaU,2019-06-18 13:20:43,cDzXe9L,2019-06-18
1285,djBVUKLJdaU,2019-06-18 13:20:43,WzkhO02,2019-06-18
1286,djBVUKLJdaU,2019-06-18 13:20:43,zut4Sea,2019-06-18
1287,dtj3qBnaJ0E,2019-06-10 07:02:02,2oQtMVp,2019-06-10
1288,dtj3qBnaJ0E,2019-06-10 07:02:02,SuNmFgU,2019-06-10
1289,dtj3qBnaJ0E,2019-06-10 07:02:02,TN5gIH6,2019-06-10
1290,dtj3qBnaJ0E,2019-06-10 07:02:02,FXjWcWn,2019-06-10
1291,dtj3qBnaJ0E,2019-06-10 07:02:02,IRyhYYW,2019-06-10
1292,dtj3qBnaJ0E,2019-06-11 02:36:29,ctw47Jx,2019-06-11
1293,dtj3qBnaJ0E,2019-06-11 02:36:29,rL8APy4,2019-06-11
1294,dtj3qBnaJ0E,2019-06-11 02:36:29,kysrkeN,2019-06-11
1295,dtj3qBnaJ0E,2019-06-11 02:36:29,7tDFFb7,2019-06-11
1296,dtj3qBnaJ0E,2019-06-11 02:36:29,sOB4kEs,2019-06-11
1297,dtj3qBnaJ0E,2019-06-13 01:50:21,DZZj91L,2019-06-13
1298,dtj3qBnaJ0E,2019-06-13 01:50:21,VNq3Jwo,2019-06-13
1299,dtj3qBnaJ0E,2019-06-14 15:04:47,6dH58oA,2019-06-14
1300,dtj3qBnaJ0E,2019-06-14 15:04:47,G3q4Hk5,2019-06-14
1301,dtj3qBnaJ0E,2019-06-15 15:04:03,r9zBqGI,2019-06-15
1302,dtj3qBnaJ0E,2019-06-15 15:04:03,Y8ZDtn1,2019-06-15
1303,dtj3qBnaJ0E,2019-06-15 15:04:03,3URDQS6,2019-06-15
1304,dtj3qBnaJ0E,2019-06-16 00:41:46,HRQzvOK,2019-06-16
1305,dtj3qBnaJ0E,2019-06-16 00:41:46,sXapO2h,2019-06-16
1306,dtj3qBnaJ0E,2019-06-16 00:41:46,AoCy3H0,2019-06-16
1307,dtj3qBnaJ0E,2019-06-16 00:41:46,VhH37sF,2019-06-16
1308,dtj3qBnaJ0E,2019-06-16 00:41:46,Vpru8Et,2019-06-16
1309,eSh0VWspC3x,2019-06-11 00:41:36,637xwvn,2019-06-11
1310,eSh0VWspC3x,2019-06-11 00:41:36,dEpPko8,2019-06-11
1311,eSh0VWspC3x,2019-06-11 00:41:36,zpw86UB,2019-06-11
1312,eSh0VWspC3x,2019-06-11 00:41:36,Ih57k8x,2019-06-11
1313,eSh0VWspC3x,2019-06-11 00:41:36,5JHHzqH,2019-06-11
1314,eSh0VWspC3x,2019-06-13 04:57:07,rUwOvM4,2019-06-13
1315,eSh0VWspC3x,2019-06-13 04:57:07,fXmve8l,2019-06-13
1316,eSh0VWspC3x,2019-06-13 04:57:07,hdoKeMl,2019-06-13
1317,eSh0VWspC3x,2019-06-13 04:57:07,WK0PLtg,2019-06-13
1318,eSh0VWspC3x,2019-06-14 14:44:13,SEo4R5i,2019-06-14
1319,eSh0VWspC3x,2019-06-14 14:44:13,t7Y3btI,2019-06-14
1320,eSh0VWspC3x,2019-06-14 14:44:13,zxa9Klk,2019-06-14
1321,eSh0VWspC3x,2019-06-14 14:44:13,9IN9ZbD,2019-06-14
1322,eSh0VWspC3x,2019-06-14 14:44:13,fpTZxiQ,2019-06-14
1323,eSh0VWspC3x,2019-06-15 21:24:50,WpCg1K5,2019-06-15
1324,eSh0VWspC3x,2019-06-16 04:06:59,8o5feV1,2019-06-16
1325,eSh0VWspC3x,2019-06-17 02:16:00,eMSeE6J,2019-06-17
1326,eSh0VWspC3x,2019-06-17 02:16:00,fpqusPG,2019-06-17
1327,eSh0VWspC3x,2019-06-18 22:26:18,FaF4f2p,2019-06-18
1328,eSh0VWspC3x,2019-06-18 22:26:18,lz9IU6O,2019-06-18
1329,eSh0VWspC3x,2019-06-18 22:26:18,ueH6bN1,2019-06-18
1330,eSh0VWspC3x,2019-06-18 22:26:18,hvHF3ie,2019-06-18
1331,eSh0VWspC3x,2019-06-18 22:26:18,lV9UwdE,2019-06-18
1332,eq7EJ9tSb3v,2019-06-10 11:47:11,DJMKOFF,2019-06-10
1333,eq7EJ9tSb3v,2019-06-10 11:47:11,rKFCK9n,2019-06-10
1334,eq7EJ9tSb3v,2019-06-10 11:47:11,Pwv6V4A,2019-06-10
1335,eq7EJ9tSb3v,2019-06-10 11:47:11,2zWHs9V,2019-06-10
1336,eq7EJ9tSb3v,2019-06-10 11:47:11,WhYmfhn,2019-06-10
1337,eq7EJ9tSb3v,2019-06-11 17:22:27,dWbiGpy,2019-06-11
1338,eq7EJ9tSb3v,2019-06-11 17:22:27,pWbRqtj,2019-06-11
1339,eq7EJ9tSb3v,2019-06-12 23:08:16,jyvwfuc,2019-06-12
